Tweet id,Contenido,Fecha,Categoria,Autor username,Autor displayname,Autor location,Link,Likes,Respuestas,Retweets,Hashtags,Mentioned users,Sentimiento,Emocion,Lang
1726673700886589624,los uruguayos son yo acordandome lo q me hizo una compañerita en salita naranja con bronca nunca # soltar,2023-11-20 18:47:44+00:00,Tweet,aIvarez9,maru,19,https://twitter.com/aIvarez9/status/1726673700886589624,1,0,0,[],[],N,Enojo,es
1726416885246304647,TEORÍA: los uruguayos viven en un mundo paralelo https://t.co/Ruch7qDikA,2023-11-20 01:47:15+00:00,Tweet,AviMianti,Avi🕷️,🇺🇾🇦🇷,https://twitter.com/AviMianti/status/1726416885246304647,2541,17,137,[],[],N,Enojo,es
1726672228966940862,"@Liviarossig KKKKKKKKK vacilona, antes levar uma bronca doq perder o celular",2023-11-20 18:41:54+00:00,Tweet,sophiaxz_y,𝒔𝒐𝒔𝒐 🇭🇺,fluminense 📍,https://twitter.com/sophiaxz_y/status/1726672228966940862,0,0,0,[],"[UserRef(id=1250104487014010881, username='Liviarossig', displayname='💋', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,pt
1726611134923632975,"@Eu_simplesment Já está passando da hora desse povo dá uma boa bronca nessa menina... pq não é sobre a punição e sim como ela debocha disso e o alguns ainda ajudam, não curto Nadja, mas ela é a única até agora que falou verdades com essa mimada insuportável.",2023-11-20 14:39:08+00:00,Tweet,_josue1_9,Lininha ✝🕊️🔥🌵🌸,Cidadã do céu! ,https://twitter.com/_josue1_9/status/1726611134923632975,15,0,0,[],"[UserRef(id=1151677859993444354, username='Eu_simplesment', displayname='𝓔𝓾 ✍️', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,pt
1726670155286224976,"@JrealJavireal @MartinaVelardeG @AntonioMaestre Todo *magnifico"" pero , o empezais a tener claro lo infructuosa  que es  esta bronca a afectos de apoyo electoral entre gente que os votaba , o cuando la izquierda-la vuestra y la de Diez- ande como al nivel de lo boina de un atomo , el ridiculo - una vez mas- estara consumado.",2023-11-20 18:33:39+00:00,Tweet,_lacebolla_es,El Buho Dinamico,En el co*o de Doñana,https://twitter.com/_lacebolla_es/status/1726670155286224976,5,2,0,[],"[UserRef(id=479881590, username='JrealJavireal', displayname='jreal🔻✊❤💛💜🕊️', _type='snscrape.modules.twitter.UserRef'), UserRef(id=3300574151, username='MartinaVelardeG', displayname='Martina Velarde', _type='snscrape.modules.twitter.UserRef'), UserRef(id=94208950, username='AntonioMaestre', displayname='AntonioMaestre', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,es
1726671085062725857,"@ccswiftiee Dan bronca, que cancele todo y se vaya a la mierda.",2023-11-20 18:37:21+00:00,Tweet,Vianacamilaaa,Camila,"Montevideo, Uruguay",https://twitter.com/Vianacamilaaa/status/1726671085062725857,2,0,0,[],"[UserRef(id=1357033702765780993, username='ccswiftiee', displayname='☾', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,es
1726572013597384798,@KhaleBernik Y que esperas de gente que defiende a la indefendible Bozzo!! Todo por el show y la bronca sobre todo a su propio team! Siempre lo mismo durmiendo todo el día y cuatro gritos en las galas!,2023-11-20 12:03:40+00:00,Tweet,Ladylau62131461,Ladylaura 🇮🇹💙🇪🇸😎,"Barcelona, España",https://twitter.com/Ladylau62131461/status/1726572013597384798,8,0,1,[],"[UserRef(id=2187863174, username='KhaleBernik', displayname='Khale', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,es
1726670025422159900,"@MDKporsiempre Le dispararon a 10cm y nadie hizo nada, la tocaron a Cristina y nada, solo era una canción. Me da la sensación que los huevos y militancia poniendo el cuerpo , se fueron con los 30 mil. Espero no ofender a nadie , tengo una bronca barbara y un penar inmenso , sepan entender.",2023-11-20 18:33:08+00:00,Tweet,Diegoleando10,Diegol,,https://twitter.com/Diegoleando10/status/1726670025422159900,2,1,0,[],"[UserRef(id=1052274510962016256, username='MDKporsiempre', displayname='LuzClarita🇦🇷', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,es
1726669901107208534,"aaaa q tontas q son chicas, no saben el trasfondo legal y no les corresponde saberlo tampoco, en caso d q tengan razón y taylor no se haya comunicado por falta de ganas entiendo la bronca pero no la solución q están dando d hacer un minuto de silencio en el medio del show",2023-11-20 18:32:39+00:00,Tweet,gentlyswft,mia mellark ❀,,https://twitter.com/gentlyswft/status/1726669901107208534,1,0,0,[],[],N,Enojo,es
1726670242871709822,"@Fueramalavibras @Joel_hlvs no es tan fácil sacar la coparticipación igual, implicaría una reforma constitucional y por consecuencia el voto de 2/3 partes de los miembros del congreso que no van a tener a su favor. ojalá nos cierre la boca y se vengan mejores tiempos, de la bronca y el odio no se avanza",2023-11-20 18:34:00+00:00,Tweet,1644advocate,V. 🏎,,https://twitter.com/1644advocate/status/1726670242871709822,11,2,0,[],"[UserRef(id=1586909437628923908, username='Fueramalavibras', displayname='Volvé Falabella', _type='snscrape.modules.twitter.UserRef'), UserRef(id=975504642535804930, username='Joel_hlvs', displayname='Joel☭ 🇦🇷', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,es
1726609099784425666,"Dicen que si llegan tarde les echan bronca, que pagan mal y que no les pagan las horas extras. Fatal pero vamos que eso también me pasa a mi por desgracia y al 80% de los trabajadores en este país. Te pagan una miseria y tienes que dar las gracias",2023-11-20 14:31:02+00:00,Tweet,barnacitizen,Andrea🐾 💙♦️ #AitanaBallonDor,Barcelona,https://twitter.com/barnacitizen/status/1726609099784425666,26,1,0,[],[],N,Enojo,es
1726541270888091774,"🔴 | Trabajadores de las obras del Camp Nou denuncian ""explotación laboral""

Trabajar más de diez horas al día, de lunes a sábado, por poco más de 1.000 euros al mes

✍️📹 Un reportaje de @ElisendaColell, @manu_mitru, @gabrielubieto, @PatrickOrtizG y Jordi Otix https://t.co/7iKU2YN5IG",2023-11-20 10:01:31+00:00,Tweet,elperiodico,El Periódico,Barcelona,https://twitter.com/elperiodico/status/1726541270888091774,757,138,557,[],"[UserRef(id=482278636, username='ElisendaColell', displayname='Elisenda Colell', _type='snscrape.modules.twitter.UserRef'), UserRef(id=1238578051711143937, username='manu_mitru', displayname='Manu Mitru', _type='snscrape.modules.twitter.UserRef'), UserRef(id=460206021, username='gabrielubieto', displayname='Gabriel Ubieto', _type='snscrape.modules.twitter.UserRef'), UserRef(id=4097281937, username='PatrickOrtizG', displayname='Pat', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,es
1726671396032696604,@DanFxR21 una bronca que ya van 2 veces que nos hace lo mismo https://t.co/biLFkuBrzS,2023-11-20 18:38:35+00:00,Tweet,tornadoswcrning,alex,tacolandia,https://twitter.com/tornadoswcrning/status/1726671396032696604,0,0,0,[],"[UserRef(id=813560953539272705, username='DanFxR21', displayname='DanFxR21.mp3', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,es
1726670401886200106,"me había olvidado de esto AAA MÁS BRONCA TODAVÍA, después se enojaron cuando lo suspendió. ni un respeto por la persona fallecida tuvieron ahí, no?",2023-11-20 18:34:38+00:00,Tweet,feelitswiftie,agüstina ⭐⭐⭐,"21 | sg, hs, sc, cc, bp, lali",https://twitter.com/feelitswiftie/status/1726670401886200106,1,0,0,[],[],N,Enojo,es
1726662374428684435,"no entiendo a los brasileros, el día que canceló el show todo era quejas porque canceló. había fallecido una persona y ellos querían que siguiera todo igual.
ahora van a hacer minutos de silencio en una canción para después cantar long live como si nada? reyes de la hipocresía 🤨",2023-11-20 18:02:44+00:00,Tweet,swiftttmila,mila vió a taylor 🪻,TN x1,https://twitter.com/swiftttmila/status/1726662374428684435,752,8,132,[],[],N,Enojo,es
1726670080992534550,"@NatiMArbiza No confundas disfrutar con señalar con bronca q es otra muestra más (de 1000) q esta gestión deportiva del club debia cambiar este sábado. Los egos y las mentiras ganaron en el club y ahora nada genera esperanza, xq atrás del volante x 3 años esta el mismo chófer",2023-11-20 18:33:21+00:00,Tweet,S_T_V_G,Elber Gamota,,https://twitter.com/S_T_V_G/status/1726670080992534550,0,0,0,[],"[UserRef(id=125417104, username='NatiMArbiza', displayname='Nati', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,es
1726583283771965829,Benjamín Vicuña y China Suárez plasman sus deseos tras el triunfo de Milei: “Que la bronca quede como slogan de campaña y que reine el sentido común” https://t.co/kkXEIrlBkl,2023-11-20 12:48:27+00:00,Tweet,PublimetroChile,Publimetro,"Santiago, Chile",https://twitter.com/PublimetroChile/status/1726583283771965829,8,1,2,[],[],N,Enojo,es
1726670131613606017,"@gremistaGFPA @NarradoresB Imagina tu emprestando teu carro pra teu chefe viajar, se ele precisar te demitir, dar uma bronca ou te cobrar depois disso será que ele vai ter moral pra isso? Ou vai ficar refém do teu ato de ""generosidade""? Isso é totalmente anti ético, a CBF é uma bagunça.",2023-11-20 18:33:34+00:00,Tweet,TMikaelOliveira,mika 🇧🇷💖,"João Pessoa, Brasil",https://twitter.com/TMikaelOliveira/status/1726670131613606017,0,0,0,[],"[UserRef(id=1596136476257013761, username='gremistaGFPA', displayname='scooby⁽ᵍᶠᵖᵃ⁾⁽ᴮᵃʸᵉʳⁿ⁾', _type='snscrape.modules.twitter.UserRef'), UserRef(id=1138193069017317378, username='NarradoresB', displayname='Narradores Brasileiros', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,pt
1726672181013438496,"@MalenaGalmarini No me
Da bronca que me robes los impuestos …me da bronca que los mal gastes vistiéndote como el culo . Invertí en clases de buen gusto please. En compra de automotores no porque no es lo tuyo .",2023-11-20 18:41:42+00:00,Tweet,Hugo1756,Hache50,,https://twitter.com/Hugo1756/status/1726672181013438496,0,0,0,[],"[UserRef(id=481432211, username='MalenaGalmarini', displayname='Malena Galmarini', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,es
1726673066871394612,@ilzamariana Postei kkk fodac. Até agora não recebi nenhuma bronca dos personais de plantão,2023-11-20 18:45:13+00:00,Tweet,heystarley,star,"Recife, Brasil",https://twitter.com/heystarley/status/1726673066871394612,0,0,0,[],"[UserRef(id=926172725193961473, username='ilzamariana', displayname='🐰', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,pt
1726673419075518486,@marcelacoronel no podes destilar tanta bronca y odio muchos argentinos qué no tenemos para comer y alimentar a la familia queremos el cambio,2023-11-20 18:46:37+00:00,Tweet,PNobilo,pablo horacio nobilo,gerli,https://twitter.com/PNobilo/status/1726673419075518486,0,0,0,[],"[UserRef(id=79714078, username='marcelacoronel', displayname='Marcela Coronel', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,es
1726671780486717842,https://t.co/czoeUoJmlc,2023-11-20 18:40:07+00:00,Tweet,GENILENSE1944,MIGUEL VALLEJO BERRA,,https://twitter.com/GENILENSE1944/status/1726671780486717842,0,0,0,[],[],N,Enojo,zxx
1726669938327507400,"@paulitasb2004 @ffugaz Que no se ponga mal!!! A ese tipo de gente mejor perderlos que encontrarlos. Son violentos.
Que espere a ver si se le pasa la bronca, todo ganancia esas personas te empobrecen la vida",2023-11-20 18:32:47+00:00,Tweet,blerka08,Manicomio22 🍻💪,Kongourbano,https://twitter.com/blerka08/status/1726669938327507400,5,0,0,[],"[UserRef(id=3082607576, username='paulitasb2004', displayname='Paula Sanchez Becker', _type='snscrape.modules.twitter.UserRef'), UserRef(id=122379038, username='ffugaz', displayname='ff', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,es
1726670986911842758,"@diretodomiolo O povo não entendeu que fazem isso pra lacrar e militar 🙄 a braba só gritou com o segurança pq sabia que ela não podia dar 👊🏽 nela queria ver se fosse um pai ou uma mãe se ia por essa bronca toda 🙄seja gay ,hetero querem se pegar vão para o motel. Seu sorte que foi o segurança",2023-11-20 18:36:57+00:00,Tweet,Jackbiel3,JB😁,,https://twitter.com/Jackbiel3/status/1726670986911842758,0,0,0,[],"[UserRef(id=1555998298963677185, username='diretodomiolo', displayname='DIRETO DO MIOLO', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,pt
1726673479523815885,"@iLVSTLHZA Yo creo que me da mas bronca que maten a una niña HOY por robarle un celular, que lo que paso en el pasado con OTRA GENTE QUE NO ES MILEI, pensando que tienen algo que ver, solo pq dijeron que no hay argumentos para decir que son 30mil y q asi como hubo dictadura hubo anarkismo",2023-11-20 18:46:52+00:00,Tweet,SimonAndresJai2,Astroz777- $imon,,https://twitter.com/SimonAndresJai2/status/1726673479523815885,0,0,0,[],"[UserRef(id=1245132916142870528, username='iLVSTLHZA', displayname='ju 🇦🇷 VOY A VER A LOUIS', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,es
1726673211830743149,"“Taylor se va a sentir mal” Y BUENO?? Las brasileñas la están pasando bien?? La familia la esta pasando bien?? No es un motivo válido para ellas. No comparto lo que quieren hacer, pero lo hacen desde el dolor y la bronca de todo lo que se está viviendo ahí y que nadie se haga",2023-11-20 18:45:48+00:00,Tweet,tatuqueen_,tatu,bookstan,https://twitter.com/tatuqueen_/status/1726673211830743149,1,1,0,[],[],N,Enojo,es
1726670332122247602,"@lolipinkoficial Capiiiii 🙌🏻☺️❤️🇺🇾, se que tengo el apoyo de todo el equipo y eso para mi es muy importante , pero bueno me quería desahogar un poco acá en Twitter, la bronca sigue . Queda seguir , no pienso renunciar. Gracias loli por el msj y el constante apoyo, se te quiere amiga ❤️",2023-11-20 18:34:21+00:00,Tweet,El_Rey_Manquito,El rey manquito TTV,,https://twitter.com/El_Rey_Manquito/status/1726670332122247602,0,0,0,[],"[UserRef(id=1214950384260829184, username='lolipinkoficial', displayname='Loli Pink', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,es
1726583288771527047,"@ValdebenitoNata @subelaradio Es una tragedia, Nati. Está claro el ""voto bronca"" porque las cosas están muy mal. Pero no tengo ninguna duda de que con el presidente electo vamos a estar muchísimo peor. Muy triste todo.",2023-11-20 12:48:29+00:00,Tweet,aleli,ale bavera,Buenos Aires,https://twitter.com/aleli/status/1726583288771527047,9,1,2,[],"[UserRef(id=296005286, username='ValdebenitoNata', displayname='Natalia Valdebenito', _type='snscrape.modules.twitter.UserRef'), UserRef(id=171932377, username='subelaradio', displayname='SÚBELA', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,es
1726541402312736801,Q bronca la gente vueLtera,2023-11-20 10:02:02+00:00,Tweet,milifarias2006,𝑚𝑖𝑙𝑖🫀,"Santa Fe, Argentina",https://twitter.com/milifarias2006/status/1726541402312736801,14,0,5,[],[],N,Enojo,es
1726556888610033945,"Hoy he ido al traumatólogo porque me dolía mucho la espalda por sentarme así
🦐
🪑
y me ha echado la bronca por sentarme así
🦐
🪑
y su consejo médico es que intente sentarme menos así
🦐
🪑",2023-11-20 11:03:34+00:00,Tweet,hm_zubieta,H.M. Zubieta 🏳️‍⚧️,Badalona,https://twitter.com/hm_zubieta/status/1726556888610033945,7112,40,510,[],[],N,Enojo,es
1726537121501262000,Que bronca un msj no podes mandar que cuentan todo esta gurisada,2023-11-20 09:45:01+00:00,Tweet,Micaela26012532,Micaela,,https://twitter.com/Micaela26012532/status/1726537121501262000,25,0,7,[],[],N,Enojo,es
1726449126785810714,"La falta de consciencia no tiene contra, que bronca me da la ignorancia, es la injusticia más grande hacia los que caminaron antes que nosotros.",2023-11-20 03:55:22+00:00,Tweet,JuuanLaayno,King Krule.,Villa del Parque.,https://twitter.com/JuuanLaayno/status/1726449126785810714,4,0,1,[],[],N,Enojo,es
1726474514761175313,ces acham q uma jagunça de 33 anos q faz música falando sobre como nenhum ex dela presta e foi omissa sobre como ela é beneficiada pelo racismo no VMA deixando o ye sair de vilão q ataca a mocinha de graça vai assumir bronca de MORTE dos outros em show dela? eu mudo de nome,2023-11-20 05:36:15+00:00,Tweet,xerekinhademel,bella 🍓,"VR, RJ",https://twitter.com/xerekinhademel/status/1726474514761175313,428,11,30,[],[],N,Enojo,pt
1726473110554349575,"Lo que realmente me da bronca es que muchas de las que le tiran mierda lo CONOCEN
Pudieron darle un ABRAZO 😭😭",2023-11-20 05:30:40+00:00,Tweet,suiza71497,Lore💫🐋 ❣️,,https://twitter.com/suiza71497/status/1726473110554349575,13,0,2,[],[],N,Enojo,es
1726557353091482070,Neke medalje srebro i bronca nažalost zlatnu nemam...  Jarun 2015 https://t.co/TLyuPcjOgj,2023-11-20 11:05:25+00:00,Tweet,SilverSpace,Miroslav Matejaš 🌵,Zabreg,https://twitter.com/SilverSpace/status/1726557353091482070,5,2,0,[],[],N,Enojo,und
1726477350228177014,"Es increíble que organizaciones de DDHH se dediquen a ocultar las acciones de terroristas como Hamas. UN, MSF, OMS, UNICEF, CRUZ ROJA, etc. Estoy anonadada y me da mucha bronca haberlos apoyado alguna vez. 
+",2023-11-20 05:47:31+00:00,Tweet,JesseMushroom,Jesse Time Lady 🍄 ⛱️🇮🇱,Israel,https://twitter.com/JesseMushroom/status/1726477350228177014,13,2,3,[],[],N,Enojo,es
1726472203145974092,"entre las tantas cosas que siento hoy, una es la bronca de los sectores oficialistas que tienen el DESCARO de en un momento así echarle culpas a la izquierda de lo que está pasando. llamense al silencio, que si alguien tiene la responsabilidad de esto es su ineficiencia.",2023-11-20 05:27:04+00:00,Tweet,maleluss,malena ✪,"Flores, Capital Federal",https://twitter.com/maleluss/status/1726472203145974092,19,0,2,[],[],N,Enojo,es
1726508454544847322,"No no no, el odio interno que me da escuchar como pelotudean con las motos. Una bronca inexplicable, capaz en otra vida habré trabajado en el Eric",2023-11-20 07:51:07+00:00,Tweet,Aldum94,La Aldi,Río Primero- Cba.,https://twitter.com/Aldum94/status/1726508454544847322,9,0,2,[],[],N,Enojo,es
1726522777258135972,"🎥 | Jeff Satur comenta sobre sua evolução como compositor na coletiva de imprensa da ""Space Shuttle No.8 Asia Tour"".

JEFF: sinto que consigo escrever uma música que combina com outros cantores, porque sempre sou levo bronca por escrever músicas que só eu posso cantar. Agora eu sou capaz de fazer isso!Posso escrever uma música que combine com qualquer cantor.

#JeffSatur #SpaceShuttleNo8
#Saturdayss #JeffSaturAsiaTour",2023-11-20 08:48:01+00:00,Tweet,jeffsaturbrasil,𝗝𝗘𝗙𝗙 𝗦𝗔𝗧𝗨𝗥 𝗕𝗥𝗔𝗦𝗜𝗟 🇧🇷 #BLU,📧 brasiljeffsatur@gmail.com ,https://twitter.com/jeffsaturbrasil/status/1726522777258135972,47,0,8,[],[],N,Enojo,pt
1726549971993010687,"Buen día a todos y todas!
Hoy desperté, sin depresión ( cosa que le temia) 
Al contrario desperté con mucha bronca hacia aquel que lo votó. 
La bronca me pone activo.
Yo seguiré en Twitter,  sin candado y con mucha fuerza!
Los saludo✌!!",2023-11-20 10:36:05+00:00,Tweet,kuantoregresa,kuantoMas (Eduardo),CABA,https://twitter.com/kuantoregresa/status/1726549971993010687,13,1,4,[],[],N,Enojo,es
1726453335039901905,"Unas ganas de cerrar la cuenta e irme a la mierda... pero los quiero y los voy a extrañar, porque se que detrás de los avatares hay buenas personas.
Seguramente postee algo para descargar la bronca, o tal vez no vuelva nunca. 
Lo cierto es que nada será como antes. Hasta pronto.",2023-11-20 04:12:05+00:00,Tweet,ivamba,Iván,CABA,https://twitter.com/ivamba/status/1726453335039901905,15,3,0,[],[],N,Enojo,es
1726579812234563811,Jajsjajjj que lindo arrancar el día viendo la bronca que tienen,2023-11-20 12:34:40+00:00,Tweet,zahiisavastano,ᴢᴀʜɪʀᴀ🧡,,https://twitter.com/zahiisavastano/status/1726579812234563811,5,1,0,[],[],N,Enojo,es
1726487628420415735,lo que más bronca da es la cantidad de gente horrible que está feliz,2023-11-20 06:28:21+00:00,Tweet,_elo182,lebowski,"Buenos Aires, Argentina",https://twitter.com/_elo182/status/1726487628420415735,9,0,0,[],[],N,Enojo,es
1726465299812388934,"Yo todavía no caí. No siento nada. Ni angustia, ni bronca. Estoy en shock desde q me enteré. Mucha suerte y amor a la Chivi de mañana que con el delay de siempre, ante una noticia horrible, va a comenzar a procesar algo de esto.",2023-11-20 04:59:38+00:00,Tweet,ChiviAriki,Chivi 🇦🇷🇦🇷🇦🇷, ,https://twitter.com/ChiviAriki/status/1726465299812388934,10,2,0,[],[],N,Enojo,es
1726461667436060944,Ya voy a tener q pelar las fotos del 18 de diciembre de 2017 cuando le llenamos de piedras el congreso a macri? Xq anda mucho macartista enojado direccionando mal la bronca y se olvidan q en esa primera línea estaban los trabajadores y las banderas rojas,2023-11-20 04:45:12+00:00,Tweet,riot1138,riot,"Tokyo-to, Japan",https://twitter.com/riot1138/status/1726461667436060944,10,0,3,[],[],N,Enojo,es
1726459452390314348,"ustedes no saben la bronca que tengo, Milei no es el problema, el problema es villaruel. Es una enferma, amante de VIDELA!!!!, misógina, machista, retrógrada y así puedo describirla de mil maneras",2023-11-20 04:36:24+00:00,Tweet,_innielover_,Eli VA A VER A LOUIS || woosan au📌,she || 18 || louie || 🇦🇷,https://twitter.com/_innielover_/status/1726459452390314348,13,2,3,[],[],N,Enojo,es
1726452032490393649,"me da bronca la gente siempre tuvo todo servido y habla como si supiera lo que es bancarla, pero a los que laburan y se la tienen que rebuscar como todos e igual quisieron esto, los felicito por ganar en buena ley, así es la política",2023-11-20 04:06:55+00:00,Tweet,LucreBrig,crezia,"Bahía Blanca, Argentina",https://twitter.com/LucreBrig/status/1726452032490393649,3,0,0,[],[],N,Enojo,es
1726466555427660154,Tengo tristeza y bronca pero más tengo miedo,2023-11-20 05:04:37+00:00,Tweet,lisaBrandon,Li Kerner🌈,"Buenos Aires, Argentina",https://twitter.com/lisaBrandon/status/1726466555427660154,996,12,79,[],[],N,Enojo,es
1726452788056494532,se entiende q la gente q la está pasando mal quiera desesperadamente un cambio. q casualidad q todos los fanáticos q me encuentro en instagram viven maravilloso y justifican con la pobreza de otros sus acciones de completo privilegio. no dejo de sentir mucha bronca,2023-11-20 04:09:55+00:00,Tweet,trumancande,candela 🪩,,https://twitter.com/trumancande/status/1726452788056494532,114,0,13,[],[],N,Enojo,es
1726444434752155745,"Q ME DAS LIKE, DWSPUES DE NI CONTESTARMW Q BRONCA",2023-11-20 03:36:43+00:00,Tweet,julietatataa,juliliii,,https://twitter.com/julietatataa/status/1726444434752155745,0,0,0,[],[],N,Enojo,en
1726443111738392688,@NicolasdelCano ¿Y si sos tan listo por qué no lo capitalizaste vos el voto bronca? https://t.co/xUWwI3OuDK,2023-11-20 03:31:28+00:00,Tweet,HippiesConOsde,Hippies con Osde,Plumas Verdes,https://twitter.com/HippiesConOsde/status/1726443111738392688,110,2,2,[],"[UserRef(id=374115730, username='NicolasdelCano', displayname='Nicolas del Caño', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,es
1726458019465380016,elijo ignorar mi bronca con videos de esta mujer hermosa https://t.co/dXv80PtrDR,2023-11-20 04:30:42+00:00,Tweet,melo_cotton_,The adventures of rain dance Meli,,https://twitter.com/melo_cotton_/status/1726458019465380016,10,2,0,[],[],N,Enojo,es
1726509408031817826,"Escuchen esto : una ramdon que seguia es instagram, me escracho es sus stories con otra gente mas diciendo : esta gente sigue y VOTO a Milei!! Yo ni siquiera sabia que lo seguia! Y despues flashean prepotencia y dictadura ! 
QUE BRONCA LA GENTE OBTUSA!",2023-11-20 07:54:54+00:00,Tweet,LauraCaggia,CAGGIA,,https://twitter.com/LauraCaggia/status/1726509408031817826,7,1,0,[],[],N,Enojo,es
1726470959497097302,"No quiero odiarte. Ni. Tenerte bronca. Solo que te me caíste de un pedestal.
Pienso mucho digo poco",2023-11-20 05:22:07+00:00,Tweet,CarolinaCarp23,Caro🇦🇷,Argentina,https://twitter.com/CarolinaCarp23/status/1726470959497097302,24,0,3,[],[],N,Enojo,es
1726457302084157648,"Encima cuando veía el documental de jimin sentí un orgullo inmenso por todo el crecimiento artístico q tuvo, y pensar que no fueron capaces de apreciar su álbum y todo el trabajo detrás me da bronca",2023-11-20 04:27:51+00:00,Tweet,epipharitty,brina,"Mendoza, Argentina",https://twitter.com/epipharitty/status/1726457302084157648,4,0,0,[],[],N,Enojo,es
1726446618994741271,como le robaron a jimin che el pibe se mando EL álbum del año aaaa que bronca,2023-11-20 03:45:24+00:00,Tweet,ikooforthv,𝚊𝚣𝚞. 🇦🇷 | ꪜ GOLDEN,los amores de mi vida son,https://twitter.com/ikooforthv/status/1726446618994741271,12,1,0,[],[],N,Enojo,es
1726453949434130713,"Entiendo que empieza la resistencia. Pero también tenemos derecho a estar mal, a estar tristes, a no fingir demencia. Vamos a necesitar mucha mucha ternura para reconvertir el miedo y la bronca. Por eso hay que dejarnos sentir. Ya habrá otros que nos quieran reprimir.",2023-11-20 04:14:32+00:00,Tweet,JuanFraXeneize,Juan Vader,,https://twitter.com/JuanFraXeneize/status/1726453949434130713,42,0,4,[],[],N,Enojo,es
1726456524766142660,Y SABES QUE ES LO QUE MAS ME DA BRONCA,2023-11-20 04:24:46+00:00,Tweet,alreadysovers,informacion real de sabrina,,https://twitter.com/alreadysovers/status/1726456524766142660,14,1,0,[],[],N,Enojo,es
1726423919261823240,"🎶| The first surprise song is ""Dancing With Our Hands Tied"" 
#RioTSTheErasTour https://t.co/j0VLva6GDB",2023-11-20 02:15:12+00:00,Tweet,TheSwiftSociety,The Swift Society,"Baby, was it over then?",https://twitter.com/TheSwiftSociety/status/1726423919261823240,51787,760,3191,['RioTSTheErasTour'],[],N,Enojo,en
1726474233788891346,"No pudieron. Ni las patotas, ni los 2 puntos del PIB, ni los remises, ni los colectivos, ni la omnipresencia publicitaria, ni el miedo, ni la bronca, ni las piñas, ni las boletas truchas, ni los brasileros del debate, ni los colectivos de X cosa, ni las listas en rechazo... https://t.co/miNvugtUYD",2023-11-20 05:35:08+00:00,Tweet,ciro_aps,Ciro Andrés Patiño Smokvina 🇦🇷🗽🇪🇸,"Escobar, Buenos Aires",https://twitter.com/ciro_aps/status/1726474233788891346,12,0,1,[],[],N,Enojo,es
1726519654393303294,"El país del ejemplo de la ""memória, verdad y justicia"", hoy por bronca e ignorância, eligió a la ultra derecha... Triste.",2023-11-20 08:35:37+00:00,Tweet,loreforabozo,Lore 🚩⭐🇦🇷🇧🇷🏳️‍🌈❤️🌍,,https://twitter.com/loreforabozo/status/1726519654393303294,16,3,0,[],[],N,Enojo,es
1726464873041998249,Me da mucha mucha bronca el video de los votantes de Serjio llorando mientras el dice que se toma licencia.,2023-11-20 04:57:56+00:00,Tweet,JolieSoleil,JolieSoleil,,https://twitter.com/JolieSoleil/status/1726464873041998249,7,1,2,[],[],N,Enojo,es
1726447099808715101,@aagostinatw Q BRONCA BLD,2023-11-20 03:47:19+00:00,Tweet,Renunaifertt,Renatutu✨,,https://twitter.com/Renunaifertt/status/1726447099808715101,0,0,0,[],"[UserRef(id=4079535196, username='aagostinatw', displayname='agos;', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,en
1726454184600539474,"Al final, la dictadura es @horaciorlarreta que manda a la policía a frenar la fiesta de la DEMOCRACIA.
Te seguís equivocando, Horacio. Seguís juntando bronca para que nunca puedas ser presidente.",2023-11-20 04:15:28+00:00,Tweet,VivianaaFerrari,ViviFerrari,,https://twitter.com/VivianaaFerrari/status/1726454184600539474,148,4,47,[],"[UserRef(id=77009449, username='horaciorlarreta', displayname='Horacio Rodríguez Larreta', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,es
1726463631330820169,"El día que el peronismo haga un mea culpa de las pésimas gestiones que ha hecho como gobierno, culminando la peor de la historia este último, capaz que puedan entender la bronca de la gente",2023-11-20 04:53:00+00:00,Tweet,Damiaan2016,damian ⭐⭐⭐,Córdoba - Argentina,https://twitter.com/Damiaan2016/status/1726463631330820169,12,0,1,[],[],N,Enojo,es
