Titulo,Contenido,Fecha,Fuente,Categoria,Autor,Link,Clasificacion,Narrativa
1728561734288576972,"So, under the ""do nothing"" watch of @AlboMP &amp; @AustralianLabor, Australia is by far the worst performing economy in the developed world when it comes to standards of living, inflation, wages, interest rates &amp; disposable income. Give ya self a hand Albo, only took 18mths. #auspol https://t.co/9bitABsjhN",2023-11-25 23:50:07+00:00,https://twitter.com/DunnyDoorBandit/status/1728561734288576972,Tweet,DunnyDoorBandit,https://twitter.com/DunnyDoorBandit/status/1728561734288576972,Tweet,
1728446342606016992,"Bitcoin could never...

This is not inflation halving; it's literally community halving. Cosmos just demonstrates to Web3 what decentralization truly is.

This is history, regardless of the outcome. I hope it will be a 'Yes.'

#prop848 https://t.co/YOlZRZxCeQ",2023-11-25 16:11:35+00:00,https://twitter.com/tonyler_/status/1728446342606016992,Tweet,tonyler_,https://twitter.com/tonyler_/status/1728446342606016992,Tweet,
1728752122332934615,"Only Jamaat-e-Islami can eliminate unemployment, poverty, inflation and corruption from this country
#خوشحال_پاکستان_کارواں https://t.co/J7VROkvhQJ",2023-11-26 12:26:39+00:00,https://twitter.com/HassanB36360952/status/1728752122332934615,Tweet,HassanB36360952,https://twitter.com/HassanB36360952/status/1728752122332934615,Tweet,
1728279901927879167,"346 days to the primary election in 2024 
Did @JoeBiden save the soul of the nation yet? It is my  feeling he will lose over inflation, the cost of rent, gas, &amp;  food. We also have thousands more homeless and elderly homeless people since 2020. His foreign policy is a disaster.",2023-11-25 05:10:13+00:00,https://twitter.com/bohemiantoo/status/1728279901927879167,Tweet,bohemiantoo,https://twitter.com/bohemiantoo/status/1728279901927879167,Tweet,
1728756020296507560,"Dear #LauraTrott and @conservatives,
cc @RachelReevesMP
Subject: Inflation

Laura,
Just a few months ago your government stated that inflation was caused by external factors beyond your control such as rising energy costs resulting from Putin's war in Ukraine and that essentially, you could do nothing about that.  Now you say that your government's economic policies are responsible for halving the rate of inflation (meaning prices are only going up at half the rate that they were) when in fact this has been due to a fall in the wholesale cost of energy and is nothing at all to do with your government's economic policies. You cannot have it both ways so please stop your #ToryGaslighting and your #ToryLies.  We were not born yesterday.

Rachel, please make this clear whenever you have the opportunity.

Yours

Everyone

PS, Food inflation is still above 7.5%.",2023-11-26 12:42:08+00:00,https://twitter.com/AndyGJBurge/status/1728756020296507560,Tweet,AndyGJBurge,https://twitter.com/AndyGJBurge/status/1728756020296507560,Tweet,
1728702154712690929,"Laura Trott; Inflation is now down, we have turned a corner &amp; that's why we can take steps to bring the tax burden down

#TrevorPhillips: But you're not bringing the tax burden down... we're now at the highest tax burden since 1948, that's before I was born... 

#bbclaurak https://t.co/ckmlFWy1p8",2023-11-26 09:08:06+00:00,https://twitter.com/Haggis_UK/status/1728702154712690929,Tweet,Haggis_UK,https://twitter.com/Haggis_UK/status/1728702154712690929,Tweet,
1728707297990287557,"The development of the country the prosperity of the people taking Pakistan to the heights economically the end of inflation poverty unemployment terrorism from Pakistan the bright future of the young generation is possible only with Nawaz Sharif
#کام_گواہی_دیتا_ہے https://t.co/ykRv45rrJO",2023-11-26 09:28:32+00:00,https://twitter.com/Sarfraz_ymt/status/1728707297990287557,Tweet,Sarfraz_ymt,https://twitter.com/Sarfraz_ymt/status/1728707297990287557,Tweet,
1728704160420250046,"Nawaz Sharif's legacy is a complex one, marked by moments of triumph and adversity. His political journey has been characterized by challenges and achievements, making him a polarizing figure in Pakistani politics.
@MaryamNSharif @ZeshanMalick 
@Atifrauf79 
#کام_گواہی_دیتا_ہے https://t.co/QlcnCWrHPq",2023-11-26 09:16:04+00:00,https://twitter.com/Sarfraz_ymt/status/1728704160420250046,Tweet,Sarfraz_ymt,https://twitter.com/Sarfraz_ymt/status/1728704160420250046,Tweet,
1728705758143844644,"Did Laura Trott just say ""we've managed to halve inflation in a non-inflationary way""?
That's just gobbledygook. If you tackled inflation in an inflationary way it wouldn't come down. #bbclaurak",2023-11-26 09:22:25+00:00,https://twitter.com/BriefcaseMike/status/1728705758143844644,Tweet,BriefcaseMike,https://twitter.com/BriefcaseMike/status/1728705758143844644,Tweet,
1728581374758604840,"Well said @VivekGRamaswamy ! Let's not forget around the turn of the 19th/20 century, Argentina's per capita income was not that below the US or Canada. Today, Argentina is a middle income economy with 160% inflation and 40% of the population lives in poverty. Meanwhile, Canada is a rich country and the US is an extremely rich country as measured by per capita income. It just goes to show you the importance of good economic policy based on sound fiscal and monetary policy, and sensible regulation which gives the free market the maximum possible rein.",2023-11-26 01:08:09+00:00,https://twitter.com/rupasubramanya/status/1728581374758604840,Tweet,rupasubramanya,https://twitter.com/rupasubramanya/status/1728581374758604840,Tweet,
1726392375570759809,"Just a century ago, Argentina was one of the ten wealthiest countries in the world. Today’s Argentina suffers 124% inflation &amp; loses economic migrants to other countries. Congratulations to Javier Milei. Now the hard part begins. May the spirits of Mises &amp; Hayek be with you. https://t.co/UVZVcZtI1e",2023-11-20 00:09:51+00:00,https://twitter.com/VivekGRamaswamy/status/1726392375570759809,Tweet,VivekGRamaswamy,https://twitter.com/VivekGRamaswamy/status/1726392375570759809,Tweet,
1727990453100847359,"The development of the country the prosperity of the people taking Pakistan to the heights economically the end of inflation poverty unemployment terrorism from Pakistan the bright future of the young generation is possible only with Nawaz Sharif.
#باتیں_نہیں_کام https://t.co/s3XHxFvx2e",2023-11-24 10:00:03+00:00,https://twitter.com/adilmian1292/status/1727990453100847359,Tweet,adilmian1292,https://twitter.com/adilmian1292/status/1727990453100847359,Tweet,
1728346682675318877,"Depressing. In the 70s a bad economic idea - deficit spending causes inflation - loved by Thatcher and followed ever since. Result? The shit show all around us. Clear, credible alternatives again ignored as Labour follow the same ignorant, vicious dogma. https://t.co/HlFXznUBGW",2023-11-25 09:35:34+00:00,https://twitter.com/DavidMcNab17/status/1728346682675318877,Tweet,DavidMcNab17,https://twitter.com/DavidMcNab17/status/1728346682675318877,Tweet,
1728434939597672896,"Today is #SmallBusinessSaturday! Small businesses are the backbone of our communities across the country. 

Over the past few years they have suffered the most from rising inflation, supply chain issues, and labor shortages. 

This holiday season, I hope all Americans will shop small. My family and I look forward to visiting some of the great local shops we have here in Shreveport and across Louisiana this year!",2023-11-25 15:26:17+00:00,https://twitter.com/SpeakerJohnson/status/1728434939597672896,Tweet,SpeakerJohnson,https://twitter.com/SpeakerJohnson/status/1728434939597672896,Tweet,
1728751519678222810,"The most prominent features of #KAVA15, set to launch on the mainnet on December 7th:

Zero Inflation:
Kava 15 is highlighted by its #ZeroInflation feature. This means that no more #KAVA coins will be created, relying on mechanisms like transaction fees and support for local projects to ensure the chain's sustainability. 
New KAVA coins won't be generated, but existing ones can be destroyed. 📉

Reward Mechanism for Stakers:
Kava 15 introduces a new mechanism for staker communities to claim rewards. This update contributes to a more sustainable ecosystem for stakers by shifting the source of rewards from inflation to the community pool. 💰

Enhanced Developer Support with Kava 15 Testnet:
Kava 15 update offers a solid platform, the testnet, for DApp developers to rigorously test and refine their applications. This initiative enables developers to ensure optimal performance and reliability in real-world scenarios before deploying their applications on the @KAVA_CHAIN 🛠️

Read the article for more details 📖👉 https://t.co/wDE34IKsCk

#KavaHub #blockchain #Crypto",2023-11-26 12:24:15+00:00,https://twitter.com/2mrpc/status/1728751519678222810,Tweet,2mrpc,https://twitter.com/2mrpc/status/1728751519678222810,Tweet,
1728545388104479158,"@mattjohnstonca Far right?
Like taming inflation or affordable groceries?

90% of canada is ""far right"" by your clown comparison.",2023-11-25 22:45:10+00:00,https://twitter.com/SteveDishMonkey/status/1728545388104479158,Tweet,SteveDishMonkey,https://twitter.com/SteveDishMonkey/status/1728545388104479158,Tweet,
1728547149573685252,"#insiders poor people are pulling their own teeth out, they can’t afford dentists. Huge price gouging is driving inflation",2023-11-25 22:52:09+00:00,https://twitter.com/TAFEdefender/status/1728547149573685252,Tweet,TAFEdefender,https://twitter.com/TAFEdefender/status/1728547149573685252,Tweet,
1728542154035802494,"GN everyone 🌙 
#ATOM started moving, got a feeling it's gonna be flying soon (inflation rate basically halved). 
#ROSE also looks good for higher, will update charts tomorrow. 
Here's my favorite CC: https://t.co/jDL0feBg9z",2023-11-25 22:32:18+00:00,https://twitter.com/Phenix_Trades/status/1728542154035802494,Tweet,Phenix_Trades,https://twitter.com/Phenix_Trades/status/1728542154035802494,Tweet,
1728507056477360608,"Trump Plans to Massively Increase Inflation

By imposing a 10 percent tariff on all foreign-made goods, enacting deficit-financed tax cuts, and slashing the size of America’s labor force
https://t.co/7SiJVqxD2F",2023-11-25 20:12:51+00:00,https://twitter.com/CBoTheEggman/status/1728507056477360608,Tweet,CBoTheEggman,https://twitter.com/CBoTheEggman/status/1728507056477360608,Tweet,
1728675624980828374,"Nawaz Sharif ended the inflation of Zardari era, gave relief to the people, due to a clumsy player, inflation rose up, taking away the right to live from the poor, Nawaz Sharif has arrived God willing, he will end inflation and make the poor prosperous.
#کام_گواہی_دیتا_ہے https://t.co/B8okx3e00u",2023-11-26 07:22:40+00:00,https://twitter.com/PMLNOfficals/status/1728675624980828374,Tweet,PMLNOfficals,https://twitter.com/PMLNOfficals/status/1728675624980828374,Tweet,
1728363234690806235,"Dear @fionaharvey, @guardian, we are wasting most of our resources, energy and fossil fuels via 3-4 billion non-contributing, net loss #bullshitjobs. Causing #climatechange and #inflation.

Please address root causes. You heard it all a hundred times.
https://t.co/1doGPZruuB",2023-11-25 10:41:21+00:00,https://twitter.com/bullshitjobs/status/1728363234690806235,Tweet,bullshitjobs,https://twitter.com/bullshitjobs/status/1728363234690806235,Tweet,
1728279847540310415,#BlackFriday is day when retailers sell things to us at prices they should have been charging all year if they had any degree of honesty. For other 364 days they rob us mightily &amp; dishonestly claim that #inflation caused it. By comparison Ned Kelly was a gentleman.,2023-11-25 05:10:00+00:00,https://twitter.com/EVERALDATLARGE/status/1728279847540310415,Tweet,EVERALDATLARGE,https://twitter.com/EVERALDATLARGE/status/1728279847540310415,Tweet,
1728512274250305567,"Black Friday deals have always been a lie, LOL. Stores are not going to discount their products on the day were people buy the most. It isn't productive.
This year Black Friday was non-existent anyways since inflation has ripped people's bank accounts to shreds.",2023-11-25 20:33:35+00:00,https://twitter.com/NewsM101/status/1728512274250305567,Tweet,NewsM101,https://twitter.com/NewsM101/status/1728512274250305567,Tweet,
1728456193188708621,The fall of Black Friday has been amazing to watch in real time. https://t.co/yas7ZvezZl,2023-11-25 16:50:44+00:00,https://twitter.com/waco_warren/status/1728456193188708621,Tweet,waco_warren,https://twitter.com/waco_warren/status/1728456193188708621,Tweet,
1728545719433461973,"Take 2 minutes to listen to the Facts about who and what have been driving higher inflation prices. It’s the CORPS!! 
Retweet and retweet and retweet!!!!!  
Put the blame where it should be.",2023-11-25 22:46:28+00:00,https://twitter.com/savannahpeace/status/1728545719433461973,Tweet,savannahpeace,https://twitter.com/savannahpeace/status/1728545719433461973,Tweet,
1582791976100823040,Play this on loop 24/7 https://t.co/0gAo3Y8OCp,2022-10-19 17:53:08+00:00,https://twitter.com/MeidasTouch/status/1582791976100823040,Tweet,MeidasTouch,https://twitter.com/MeidasTouch/status/1582791976100823040,Tweet,
1728091178317267291,"Adjusting for inflation, the 2007 equivalent for the peak #uranium LT of $90/lb is $133/lb today....and the current #uranium LT price of $64/lb is only $43/lb in 2007 terms. Not sure that entices many developers....try harder utes!",2023-11-24 16:40:17+00:00,https://twitter.com/rana1965/status/1728091178317267291,Tweet,rana1965,https://twitter.com/rana1965/status/1728091178317267291,Tweet,
1727482031196836238,"Adjusting for inflation, that's ~$53/lb. in 2006",2023-11-23 00:19:45+00:00,https://twitter.com/uraniuminsider/status/1727482031196836238,Tweet,uraniuminsider,https://twitter.com/uraniuminsider/status/1727482031196836238,Tweet,
1728432086141296760,"@ryangrim @kenklippenstein Yet somehow when it came to raising the minimum wage, cancelling student debt, expanding healthcare, passing voting rights, inflation, and expanding reproductive rights in red states on federal land he claims to be powerless.",2023-11-25 15:14:56+00:00,https://twitter.com/Resist1969/status/1728432086141296760,Tweet,Resist1969,https://twitter.com/Resist1969/status/1728432086141296760,Tweet,
1728710002473349442,"So when the Tories tell you they are saving you money - sit back and look at the small print

Brit families hit with £1,410 'inflation tax' in small print of Autumn Statement 
#ToriesOut507 #SunakOut397 #GeneralElectionNow 
#Sunackered 
https://t.co/tjQftUIqXj",2023-11-26 09:39:17+00:00,https://twitter.com/dave43law/status/1728710002473349442,Tweet,dave43law,https://twitter.com/dave43law/status/1728710002473349442,Tweet,
1728464447977439713,"This is why it’s SO important that @RonDeSantis is the only candidate promising a Covid reckoning. 

The massive fraudulent grift that occurred under Mr. Trump and @JoeBiden is jaw dropping. The wealthy corporatists stole trillions and stuck the middle with the bill (inflation).",2023-11-25 17:23:32+00:00,https://twitter.com/BurningDoor99/status/1728464447977439713,Tweet,BurningDoor99,https://twitter.com/BurningDoor99/status/1728464447977439713,Tweet,
1244756757248909312,"The $6 trillion stimulus divided by 100 million families is $60,000 per family, but even families that qualify won't average $3000 each in payments. Where is all the other money going? The $1200 checks are cheese in the mouse trap. Thank you @cvpayne for having me on today. https://t.co/qTdV7xyOOE",2020-03-30 22:41:52+00:00,https://twitter.com/RepThomasMassie/status/1244756757248909312,Tweet,RepThomasMassie,https://twitter.com/RepThomasMassie/status/1244756757248909312,Tweet,
1728567138045338106,"#Cosmos $ATOM Announces Halving, Inflation Rate to 10% #Crypto #DeFi 

https://t.co/c96OXVb372",2023-11-26 00:11:35+00:00,https://twitter.com/coinbuzzfeed/status/1728567138045338106,Tweet,coinbuzzfeed,https://twitter.com/coinbuzzfeed/status/1728567138045338106,Tweet,
1728292540162732350,"MASSIVE BREAKING NEWS!
3 FIRE ANT NESTS HAVE BEEN FOUND IN NSW AT MURWULLIMBAH! 🔥🐜
This + inflation means we need urgent funding review because eradication is still possible, but $592mil will not be enough. Don't wait 3yrs to find that out @AlboMP @MurrayWatt  @tanya_plibersek https://t.co/LNrNjiUrFg",2023-11-25 06:00:26+00:00,https://twitter.com/JackEGough/status/1728292540162732350,Tweet,JackEGough,https://twitter.com/JackEGough/status/1728292540162732350,Tweet,
1728568266011087058,"Australia breaks three records for disposable income, rental rates, entrenched inflation https://t.co/JqJMthoigu via @newscomauHQ",2023-11-26 00:16:04+00:00,https://twitter.com/SimonCotter62/status/1728568266011087058,Tweet,SimonCotter62,https://twitter.com/SimonCotter62/status/1728568266011087058,Tweet,
1728713508152320420,"As someone who left the party in the summer, @Conservatives are not now the party of small business & aspiration they are the party of the affluent home owning pensioner. Bad policy on energy, bad policy on house building which have driven up inflation thus resulting in unnecessarily high taxes.",2023-11-26 09:53:12+00:00,https://twitter.com/marcusveniquis/status/1728713508152320420,Tweet,marcusveniquis,https://twitter.com/marcusveniquis/status/1728713508152320420,Tweet,
1728488375185965504,"Is it Cardoso that will bring down food prices ?. If you must call out someone why not call out the Minister of Agriculture and Minister of Finance. 

Cardoso is simply saying I will use Monetary policy tool to it limit as data dictates. As long he achieves his inflation target for the year and optimal liquidity, he is reducing interest rate. 

He is saying Fiscal people hold your side, let me hold my side too. 

Make Minister of Agriculture dey play 😂😂😂",2023-11-25 18:58:37+00:00,https://twitter.com/OpeBee/status/1728488375185965504,Tweet,OpeBee,https://twitter.com/OpeBee/status/1728488375185965504,Tweet,
1728183507078598858,"The CBN seems to believe that the main driver of inflation in Nigeria at this point is Monetary Expansion

In effect, if all excess cash is removed from the system (not possible).....inflation drops.

Will that cause the food supply to improve? Food is the key driver of the rise in CPI according to @NBS_Nigeria 

However, it's important to agree that even if food is surplus,  you can't print N23t without any productive venture and not see the currency inflated",2023-11-24 22:47:10+00:00,https://twitter.com/FinPlanKaluAja1/status/1728183507078598858,Tweet,FinPlanKaluAja1,https://twitter.com/FinPlanKaluAja1/status/1728183507078598858,Tweet,
1728419430483513783,"Or if you think you don't think people deserve reproductive rights, lower healthcare costs, lower taxes, lower inflation, lower fuel prices...
You might be a Fascist Republican!
#DemVoice1 #ProudBlue",2023-11-25 14:24:39+00:00,https://twitter.com/PRODemocracy100/status/1728419430483513783,Tweet,PRODemocracy100,https://twitter.com/PRODemocracy100/status/1728419430483513783,Tweet,
1728262229072507389,"And the tribes that know politics, how are you people faring? I’m sure Yoruba’s are buying food cheaper than Igbos right now. We are talking about getting competent people into office you are talking of pushing a mediocre Ada Anambra who doesn’t even know what inflation is to continue the cycle of incompetence. Politics professor",2023-11-25 03:59:59+00:00,https://twitter.com/ilynem/status/1728262229072507389,Tweet,ilynem,https://twitter.com/ilynem/status/1728262229072507389,Tweet,
1727938205939314698,"This is the way for the Igbo; that’s how they always fumble.

Today, Ada Anambra is one of the most politically visible and vibrant Igbo youth on this platform. Instead of celebrating and contributing to her success, they are already making an enemy out of her.

Later in the future, when they need a president, they will present somebody who is not known outside their region and try to force him or her on Nigerians, and when we refuse, they call us bigots.

I pray one day Igbos will learn politics.",2023-11-24 06:32:26+00:00,https://twitter.com/IU_Wakilii/status/1727938205939314698,Tweet,IU_Wakilii,https://twitter.com/IU_Wakilii/status/1727938205939314698,Tweet,
1728074633453179114,Trump's 2024 agenda would supercharge inflation: analysis https://t.co/g1URQC3gR4,2023-11-24 15:34:33+00:00,https://twitter.com/leghorn1357/status/1728074633453179114,Tweet,leghorn1357,https://twitter.com/leghorn1357/status/1728074633453179114,Tweet,
1728057029539799128,"Americans are Voting on Actual Accomplishments in 2024.

The Biden-Harris Record is astounding. 

The USA has the 
Lowest Inflation Rate of all the G7 countries. 

Historic Job Growth for our Working Families 

Active Investment in Infrastructure 

#ThanksMrPresident
#DemVoice1 https://t.co/raxzOUObdr",2023-11-24 14:24:36+00:00,https://twitter.com/QuietFriend31/status/1728057029539799128,Tweet,QuietFriend31,https://twitter.com/QuietFriend31/status/1728057029539799128,Tweet,
1724860030023868474,"2 years ago Pres Biden signed his landmark Bipartisan Infrastructure Law, and communities across the country have been reaping the benefits, including thousands of new good-paying jobs.

Use this tool to see all the BIL project in your state: https://t.co/ejSaDCcmAb

#DemsAbroad https://t.co/0EYxiSB9Pz",2023-11-15 18:40:52+00:00,https://twitter.com/DemsAbroad/status/1724860030023868474,Tweet,DemsAbroad,https://twitter.com/DemsAbroad/status/1724860030023868474,Tweet,
1728121015912530338,"If you DON’T think you deserve your Social Security.

Vote for Republicans!",2023-11-24 18:38:51+00:00,https://twitter.com/TheDividedStat3/status/1728121015912530338,Tweet,TheDividedStat3,https://twitter.com/TheDividedStat3/status/1728121015912530338,Tweet,
1728381750311813566,The MSM certainly does not offer anything of value to anyone they won’t discuss the deficit inflation corrupt career politicians it’s all matter of fact this is what you are to believe do not think for yourself When we advertise you pay absurd prices don’t question anything https://t.co/Xcgdl7ixeG,2023-11-25 11:54:55+00:00,https://twitter.com/HarryMi47749146/status/1728381750311813566,Tweet,HarryMi47749146,https://twitter.com/HarryMi47749146/status/1728381750311813566,Tweet,
1728370056638398741,@FreyjaTarte MSM wants us to only see what they want us to see.,2023-11-25 11:08:27+00:00,https://twitter.com/TheGeneral_0/status/1728370056638398741,Tweet,TheGeneral_0,https://twitter.com/TheGeneral_0/status/1728370056638398741,Tweet,
1728127900040458452,"@RishiSunak Actually Rishi, you’ve raised the tax take by not raising income tax bands by inflation, so fiscal drag ensures you collect more tax from all tax bands. Being truthful would illustrate #integrity.",2023-11-24 19:06:13+00:00,https://twitter.com/John_Perry_UK/status/1728127900040458452,Tweet,John_Perry_UK,https://twitter.com/John_Perry_UK/status/1728127900040458452,Tweet,
1728355201352949762,"Wetin Dey do palmpay boys ?  No be peru inflation again ? Why you comot for lane ? Fall back in line no Dey shift goal post 

Now tell me why 1-3 tracks off playboy is eating an album with 13 tracks, 6 guest artistes , 7 producers , 15 song writers, 4 video directors  ( 2 Billion marks )",2023-11-25 10:09:25+00:00,https://twitter.com/CazorlaHarbey/status/1728355201352949762,Tweet,CazorlaHarbey,https://twitter.com/CazorlaHarbey/status/1728355201352949762,Tweet,
1728181652277346577,"Wizkid  VS All YBNL artists + @Olamide 

📊Spotify
Olamide (533m) + Asake (775) + Fireboy (1.1B)  + Adekunle Gold (431m) = 2.8B+

Wizkid = 6B+

📊Apple Music 
Olamide + Asake + Fireboy + Adekunle Gold + Lil Kesh = not up to 500M+ streams 

Wizkid = 2B+ 

📊Pandora 
Olamide + Asake + Fireboy + Adekunle Gold + Lil Kesh = not up to 100M+

Wizkid = 330M+

📊YouTube 
Olamide (434m) + Asake (407m) + Fireboy DML (798m) + Lil Kesh (94m) = 1.7M+

Wizkid = 1.8B+

Awards 🏆 
Olamide + Asake + Fireboy + Adekunle Gold + Lil Kesh = not up to 70

Wizkid = 150+ awards

Music certifications
Olamide + Asake + Fireboy + Adekunle Gold + Lil Kesh = all their career certs are not up to 20

Wizkid = 35+ certifications in 2023

Never in your life compare us to barbers label..",2023-11-24 22:39:48+00:00,https://twitter.com/yobrxxzy/status/1728181652277346577,Tweet,yobrxxzy,https://twitter.com/yobrxxzy/status/1728181652277346577,Tweet,
1728490828526690656,"Labor Out of Excuses on Homegrown Inflation.
The PM &amp; Treasurer like to repeat the misnomer that inflation is a ""global phenomenon"". This out-of-date suggestion has the smell of expired milk about it.
For once I have to agree with Peter. 
Peter Van Onselen - The Austn 26/11/23,",2023-11-25 19:08:21+00:00,https://twitter.com/imbalaska/status/1728490828526690656,Tweet,imbalaska,https://twitter.com/imbalaska/status/1728490828526690656,Tweet,
1728081890819649908,"WONDER Inflation YCH for @SquanderedMilk 
Technically a commission but he wanted the YCH soooo. https://t.co/VtOGUVzxNr",2023-11-24 16:03:23+00:00,https://twitter.com/SwatTheFox/status/1728081890819649908,Tweet,SwatTheFox,https://twitter.com/SwatTheFox/status/1728081890819649908,Tweet,
1728714803110420525,"🤖👴😱💑🤵
 arrival inner entertainment Asian resolve reach inflation
 #长沙代孕 #代孕 https://t.co/PDHUmkNmx2",2023-11-26 09:58:21+00:00,https://twitter.com/LisaJackso51778/status/1728714803110420525,Tweet,LisaJackso51778,https://twitter.com/LisaJackso51778/status/1728714803110420525,Tweet,
1728734916115054903,"RBA ""governor"" Michele Bullock is just another pos💩 who is a puppet of the LNP and Labor
https://t.co/qHVQl5axMs",2023-11-26 11:18:17+00:00,https://twitter.com/Sonny_NC/status/1728734916115054903,Tweet,Sonny_NC,https://twitter.com/Sonny_NC/status/1728734916115054903,Tweet,
1728760537750671575,"When employers with the ability to pay refuse to give employees a decent pay rise, workers are taking matters into their own hands through strike action - a sign of confidence that, through union action, workers are winning decent wage rises they deserve.
https://t.co/GR0q2Lg2Qb",2023-11-26 13:00:05+00:00,https://twitter.com/UniteSharon/status/1728760537750671575,Tweet,UniteSharon,https://twitter.com/UniteSharon/status/1728760537750671575,Tweet,
1728678110629863677,"Compare the golden era of Nawaz Sharif to inflation or any other respect. They will find Pakistan prosperous compared to all other parties. Calling it an artificial way to stop inflation, PTI sent prices skyrocketing, and made it impossible for people to live.
#کام_گواہی_دیتا_ہے https://t.co/48Us9L5qtA",2023-11-26 07:32:33+00:00,https://twitter.com/USK1PMLN/status/1728678110629863677,Tweet,USK1PMLN,https://twitter.com/USK1PMLN/status/1728678110629863677,Tweet,
1727035544436375811,Another Liberal MP who clearly hasn’t visited a grocery store in the past year or two. #OutofTouch #ToneDeaf https://t.co/P6pVAdJSao,2023-11-21 18:45:35+00:00,https://twitter.com/ColinCarrieCPC/status/1727035544436375811,Tweet,ColinCarrieCPC,https://twitter.com/ColinCarrieCPC/status/1727035544436375811,Tweet,
1728610589734240749,"Dumb Jackass Trump first term record:
- Lockdowns

- Vax and medal for Fauci (Operation Warp Speed)

- Inflation (he printed 8 trillion)

- Censorship (DJT created CISA, which created censorship portal to Twitter)

Your real alternative: #Shiva4President https://t.co/bfYDIE4Fuj",2023-11-26 03:04:15+00:00,https://twitter.com/michdcami/status/1728610589734240749,Tweet,michdcami,https://twitter.com/michdcami/status/1728610589734240749,Tweet,
1728747896424509872,"$BTCZ with its #immutable #maximum #supply and diminishing emission rate is a #digital #asset that can be used as a hedge against #inflation
https://t.co/TqI5kqFeEW
#crypto #Bitcoin $QUACK $BTC $BLUR $KAS $RIO $SWCH $XNA $GROK $OXO $SOL $NXRA $STREAK $SOBER $ROAR $NEXA $SELO $TIA https://t.co/jSEMs2Ts1x",2023-11-26 12:09:51+00:00,https://twitter.com/BitcoinzCrypto/status/1728747896424509872,Tweet,BitcoinzCrypto,https://twitter.com/BitcoinzCrypto/status/1728747896424509872,Tweet,
1728136067843531005,"Largest drivers on food prices - climate change, supply, corporate greed. According to the BoC carbon pricing adds 40 cents to a $200 grocery bill and .15% to inflation. #NoPlanPierre",2023-11-24 19:38:40+00:00,https://twitter.com/whittakertp/status/1728136067843531005,Tweet,whittakertp,https://twitter.com/whittakertp/status/1728136067843531005,Tweet,
1728127413492806084,"The story behind the story is to appease a few speeders, the UCP has chosen to starve municipalities of funding which will only increase taxes at a time when Albertans are struggling with inflation, high energy prices, insurance costs from other  UCP decisions 
#abpoli #ableg",2023-11-24 19:04:17+00:00,https://twitter.com/mantalicious/status/1728127413492806084,Tweet,mantalicious,https://twitter.com/mantalicious/status/1728127413492806084,Tweet,
1728068940755046598,NEW COLUMN. EXCLUSIVE. The story behind the story. No. 1 on Calgary Sun website. Smith government aims to slash photo radar in Alberta big time. The city hall politicians will squeal.  https://t.co/yCTgVTir3D #ableg #abpoli #calsun #yyc #yyccc #radar,2023-11-24 15:11:56+00:00,https://twitter.com/sunrickbell/status/1728068940755046598,Tweet,sunrickbell,https://twitter.com/sunrickbell/status/1728068940755046598,Tweet,
1728551454611226666,"If you are a Alabama fan, you gotta do some soul searching, and ask yourself, do you really wanna cross the state line and come play Georgia in our home state. Do you. The economy is tight, inflation is high. Save some money, save some heartbreak. You think Auburn is tough, THEM DAWGS IS HELL!!!!!!",2023-11-25 23:09:16+00:00,https://twitter.com/HBTFD1/status/1728551454611226666,Tweet,HBTFD1,https://twitter.com/HBTFD1/status/1728551454611226666,Tweet,
1728680287322931680,"Even earlier,MNS ended the inflation of Zardari era, gave relief to the people, then due to a clumsy player, inflation rose up, taking away the right to live from the poor, but now MNZ has come, God willing, he will end inflation and make the poor prosperous.
#کام_گواہی_دیتا_ہے https://t.co/WOzIqZPw0v",2023-11-26 07:41:12+00:00,https://twitter.com/kamijuttsmt/status/1728680287322931680,Tweet,kamijuttsmt,https://twitter.com/kamijuttsmt/status/1728680287322931680,Tweet,
1728280991662583997,"It is very difficult to get married in this era of inflation.  Under the blessing campaign, devotees of Saint Ram Rahim Ji get poor girls married.  These people have got hundreds of daughters married so far. 
#SaturdayVibes 
#RamRahim 
#Ashirwad https://t.co/yt765zAQYy",2023-11-25 05:14:32+00:00,https://twitter.com/Guri_kamboj1313/status/1728280991662583997,Tweet,Guri_kamboj1313,https://twitter.com/Guri_kamboj1313/status/1728280991662583997,Tweet,
1728707505558319524,"I wrote about how Nigerians are resorting to emergency loans as austerity and inflation bite, via the @FT. 

https://t.co/aolPiKZ6Ga",2023-11-26 09:29:21+00:00,https://twitter.com/aanuadeoye/status/1728707505558319524,Tweet,aanuadeoye,https://twitter.com/aanuadeoye/status/1728707505558319524,Tweet,
1728704821107347778,"@Mark_McEathron Dont forget he printed money like a mfer which is why inflation spiked tf up.

https://t.co/NeeBf38gct",2023-11-26 09:18:41+00:00,https://twitter.com/SSJGatotkatca/status/1728704821107347778,Tweet,SSJGatotkatca,https://twitter.com/SSJGatotkatca/status/1728704821107347778,Tweet,
1728240622887391536,"Turkey’s economy .... simply “does not have the financial means to withstand the devastation caused by the earthquake”, said Veysel Ulusoy, director of @enagrup, an independent Turkish research group that monitors inflation.

https://t.co/UXrp61V9Zx",2023-11-25 02:34:08+00:00,https://twitter.com/ekonomikanaliz/status/1728240622887391536,Tweet,ekonomikanaliz,https://twitter.com/ekonomikanaliz/status/1728240622887391536,Tweet,
